utc_timestamp,cet_cest_timestamp,DE_KN_residential1_pv,DE_KN_residential3_pv,DE_KN_residential4_pv,DE_KN_residential6_pv
2018-06-10T18:45:00Z,2018-06-10T20:45:00+0200,,11358.881264,,
2018-06-10T19:00:00Z,2018-06-10T21:00:00+0200,,11358.881264,,
2018-06-10T19:15:00Z,2018-06-10T21:15:00+0200,,11358.881264,,
2018-06-10T19:30:00Z,2018-06-10T21:30:00+0200,,11358.881264,,
2018-06-10T19:45:00Z,2018-06-10T21:45:00+0200,,11358.881264,,
2018-06-10T20:00:00Z,2018-06-10T22:00:00+0200,,11358.881264,,
2018-06-10T20:15:00Z,2018-06-10T22:15:00+0200,,11358.881264,,
2018-06-10T20:30:00Z,2018-06-10T22:30:00+0200,,11358.881264,,
2018-06-10T20:45:00Z,2018-06-10T22:45:00+0200,,11358.881264,,
2018-06-10T21:00:00Z,2018-06-10T23:00:00+0200,,11358.881264,,
2018-06-10T21:15:00Z,2018-06-10T23:15:00+0200,,11358.881264,,
2018-06-10T21:30:00Z,2018-06-10T23:30:00+0200,,11358.881264,,
2018-06-10T21:45:00Z,2018-06-10T23:45:00+0200,,11358.881264,,
2018-06-10T22:00:00Z,2018-06-11T00:00:00+0200,,11358.881264,,
2018-06-10T22:15:00Z,2018-06-11T00:15:00+0200,,11358.881264,,
2018-06-10T22:30:00Z,2018-06-11T00:30:00+0200,,11358.881264,,
2018-06-10T22:45:00Z,2018-06-11T00:45:00+0200,,11358.881264,,
2018-06-10T23:00:00Z,2018-06-11T01:00:00+0200,,11358.881264,,
2018-06-10T23:15:00Z,2018-06-11T01:15:00+0200,,11358.881264,,
2018-06-10T23:30:00Z,2018-06-11T01:30:00+0200,,11358.881264,,
2018-06-10T23:45:00Z,2018-06-11T01:45:00+0200,,11358.881264,,
2018-06-11T00:00:00Z,2018-06-11T02:00:00+0200,,11358.881264,,
2018-06-11T00:15:00Z,2018-06-11T02:15:00+0200,,11358.881264,,
2018-06-11T00:30:00Z,2018-06-11T02:30:00+0200,,11358.881264,,
2018-06-11T00:45:00Z,2018-06-11T02:45:00+0200,,11358.881264,,
2018-06-11T01:00:00Z,2018-06-11T03:00:00+0200,,11358.881264,,
2018-06-11T01:15:00Z,2018-06-11T03:15:00+0200,,11358.881264,,
2018-06-11T01:30:00Z,2018-06-11T03:30:00+0200,,11358.881264,,
2018-06-11T01:45:00Z,2018-06-11T03:45:00+0200,,11358.881264,,
2018-06-11T02:00:00Z,2018-06-11T04:00:00+0200,,11358.881264,,
2018-06-11T02:15:00Z,2018-06-11T04:15:00+0200,,11358.881264,,
2018-06-11T02:30:00Z,2018-06-11T04:30:00+0200,,11358.881264,,
2018-06-11T02:45:00Z,2018-06-11T04:45:00+0200,,11358.881264,,
2018-06-11T03:00:00Z,2018-06-11T05:00:00+0200,,11358.881264,,
2018-06-11T03:15:00Z,2018-06-11T05:15:00+0200,,11358.8890765,,
2018-06-11T03:30:00Z,2018-06-11T05:30:00+0200,,11358.9007952,,
2018-06-11T03:45:00Z,2018-06-11T05:45:00+0200,,11358.9203265,,
2018-06-11T04:00:00Z,2018-06-11T06:00:00+0200,,11358.959389,,
2018-06-11T04:15:00Z,2018-06-11T06:15:00+0200,,11359.0023577,,
2018-06-11T04:30:00Z,2018-06-11T06:30:00+0200,,11359.0726702,,
2018-06-11T04:45:00Z,2018-06-11T06:45:00+0200,,11359.1761858,,
2018-06-11T05:00:00Z,2018-06-11T07:00:00+0200,,11359.3265765,,
2018-06-11T05:15:00Z,2018-06-11T07:15:00+0200,,11359.5609515,,
2018-06-11T05:30:00Z,2018-06-11T07:30:00+0200,,11359.8519671,,
2018-06-11T05:45:00Z,2018-06-11T07:45:00+0200,,11360.2172015,,
2018-06-11T06:00:00Z,2018-06-11T08:00:00+0200,,11360.4261858,,
2018-06-11T06:15:00Z,2018-06-11T08:15:00+0200,,11360.615639,,
2018-06-11T06:30:00Z,2018-06-11T08:30:00+0200,,11360.8597796,,
2018-06-11T06:45:00Z,2018-06-11T08:45:00+0200,,11361.0863421,,
2018-06-11T07:00:00Z,2018-06-11T09:00:00+0200,,11361.3408994,,
2018-06-11T07:15:00Z,2018-06-11T09:15:00+0200,,11361.7660296,,
2018-06-11T07:30:00Z,2018-06-11T09:30:00+0200,,11362.4261858,,
2018-06-11T07:45:00Z,2018-06-11T09:45:00+0200,,11362.9164202,,
2018-06-11T08:00:00Z,2018-06-11T10:00:00+0200,,11363.2504046,,
2018-06-11T08:15:00Z,2018-06-11T10:15:00+0200,,11363.5863421,,
2018-06-11T08:30:00Z,2018-06-11T10:30:00+0200,,11363.9300921,,
2018-06-11T08:45:00Z,2018-06-11T10:45:00+0200,,11364.4144671,,
2018-06-11T09:00:00Z,2018-06-11T11:00:00+0200,,11365.0707171,,
2018-06-11T09:15:00Z,2018-06-11T11:15:00+0200,,11365.5570452,,
2018-06-11T09:30:00Z,2018-06-11T11:30:00+0200,,11365.9105608,,
2018-06-11T09:45:00Z,2018-06-11T11:45:00+0200,,11366.2464983,,
2018-06-11T10:00:00Z,2018-06-11T12:00:00+0200,,11366.6664202,,
2018-06-11T10:15:00Z,2018-06-11T12:15:00+0200,,11367.0199358,,
2018-06-11T10:30:00Z,2018-06-11T12:30:00+0200,,11367.3519671,,
2018-06-11T10:45:00Z,2018-06-11T12:45:00+0200,,11367.6605608,,
2018-06-11T11:00:00Z,2018-06-11T13:00:00+0200,,11367.9007952,,
2018-06-11T11:15:00Z,2018-06-11T13:15:00+0200,,11368.1507952,,
2018-06-11T11:30:00Z,2018-06-11T13:30:00+0200,,11368.4066546,,
2018-06-11T11:45:00Z,2018-06-11T13:45:00+0200,,11368.5453265,,
2018-06-11T12:00:00Z,2018-06-11T14:00:00+0200,,11368.7504046,,
2018-06-11T12:15:00Z,2018-06-11T14:15:00+0200,,11369.0394671,,
2018-06-11T12:30:00Z,2018-06-11T14:30:00+0200,,11369.4164202,,
2018-06-11T12:45:00Z,2018-06-11T14:45:00+0200,,11369.9047015,,
2018-06-11T13:00:00Z,2018-06-11T15:00:00+0200,,11370.3148577,,
2018-06-11T13:15:00Z,2018-06-11T15:15:00+0200,,11370.6507952,,
2018-06-11T13:30:00Z,2018-06-11T15:30:00+0200,,11370.8109515,,
2018-06-11T13:45:00Z,2018-06-11T15:45:00+0200,,11370.8949358,,
2018-06-11T14:00:00Z,2018-06-11T16:00:00+0200,,11371.0668108,,
2018-06-11T14:15:00Z,2018-06-11T16:15:00+0200,,11371.131264,,
2018-06-11T14:30:00Z,2018-06-11T16:30:00+0200,,11371.1957171,,
2018-06-11T14:45:00Z,2018-06-11T16:45:00+0200,,11371.4808733,,
2018-06-11T15:00:00Z,2018-06-11T17:00:00+0200,,11371.7699358,,
2018-06-11T15:15:00Z,2018-06-11T17:15:00+0200,,11372.0961077,,
2018-06-11T15:30:00Z,2018-06-11T17:30:00+0200,,11372.4554827,,
2018-06-11T15:45:00Z,2018-06-11T17:45:00+0200,,11372.8461077,,
2018-06-11T16:00:00Z,2018-06-11T18:00:00+0200,,11373.1800921,,
2018-06-11T16:15:00Z,2018-06-11T18:15:00+0200,,11373.3304827,,
2018-06-11T16:30:00Z,2018-06-11T18:30:00+0200,,11373.4554827,,
2018-06-11T16:45:00Z,2018-06-11T18:45:00+0200,,11373.6911598,,
2018-06-11T17:00:00Z,2018-06-11T19:00:00+0200,,11373.9307431,,
2018-06-11T17:15:00Z,2018-06-11T19:15:00+0200,,11374.0922015,,
2018-06-11T17:30:00Z,2018-06-11T19:30:00+0200,,11374.1976702,,
2018-06-11T17:45:00Z,2018-06-11T19:45:00+0200,,11374.2601702,,
2018-06-11T18:00:00Z,2018-06-11T20:00:00+0200,,11374.3109515,,
2018-06-11T18:15:00Z,2018-06-11T20:15:00+0200,,11374.3461077,,
2018-06-11T18:30:00Z,2018-06-11T20:30:00+0200,,11374.3695452,,
2018-06-11T18:45:00Z,2018-06-11T20:45:00+0200,,11374.3851702,,
2018-06-11T19:00:00Z,2018-06-11T21:00:00+0200,,11374.3890765,,
2018-06-11T19:15:00Z,2018-06-11T21:15:00+0200,,11374.3890765,,
2018-06-11T19:30:00Z,2018-06-11T21:30:00+0200,,11374.3890765,,
2018-06-11T19:45:00Z,2018-06-11T21:45:00+0200,,11374.3890765,,
2018-06-11T20:00:00Z,2018-06-11T22:00:00+0200,,11374.3890765,,
2018-06-11T20:15:00Z,2018-06-11T22:15:00+0200,,11374.3890765,,
2018-06-11T20:30:00Z,2018-06-11T22:30:00+0200,,11374.3890765,,
2018-06-11T20:45:00Z,2018-06-11T22:45:00+0200,,11374.3890765,,
2018-06-11T21:00:00Z,2018-06-11T23:00:00+0200,,11374.3890765,,
2018-06-11T21:15:00Z,2018-06-11T23:15:00+0200,,11374.3890765,,
2018-06-11T21:30:00Z,2018-06-11T23:30:00+0200,,11374.3890765,,
2018-06-11T21:45:00Z,2018-06-11T23:45:00+0200,,11374.3890765,,
2018-06-11T22:00:00Z,2018-06-12T00:00:00+0200,,11374.3890765,,
2018-06-11T22:15:00Z,2018-06-12T00:15:00+0200,,11374.3890765,,
2018-06-11T22:30:00Z,2018-06-12T00:30:00+0200,,11374.3890765,,
2018-06-11T22:45:00Z,2018-06-12T00:45:00+0200,,11374.3890765,,
2018-06-11T23:00:00Z,2018-06-12T01:00:00+0200,,11374.3890765,,
2018-06-11T23:15:00Z,2018-06-12T01:15:00+0200,,11374.3890765,,
2018-06-11T23:30:00Z,2018-06-12T01:30:00+0200,,11374.3890765,,
2018-06-11T23:45:00Z,2018-06-12T01:45:00+0200,,11374.3890765,,
2018-06-12T00:00:00Z,2018-06-12T02:00:00+0200,,11374.3890765,,
2018-06-12T00:15:00Z,2018-06-12T02:15:00+0200,,11374.3890765,,
2018-06-12T00:30:00Z,2018-06-12T02:30:00+0200,,11374.3890765,,
2018-06-12T00:45:00Z,2018-06-12T02:45:00+0200,,11374.3890765,,
2018-06-12T01:00:00Z,2018-06-12T03:00:00+0200,,11374.3890765,,
2018-06-12T01:15:00Z,2018-06-12T03:15:00+0200,,11374.3890765,,
2018-06-12T01:30:00Z,2018-06-12T03:30:00+0200,,11374.3890765,,
2018-06-12T01:45:00Z,2018-06-12T03:45:00+0200,,11374.3890765,,
2018-06-12T02:00:00Z,2018-06-12T04:00:00+0200,,11374.3890765,,
2018-06-12T02:15:00Z,2018-06-12T04:15:00+0200,,11374.3890765,,
2018-06-12T02:30:00Z,2018-06-12T04:30:00+0200,,11374.3890765,,
2018-06-12T02:45:00Z,2018-06-12T04:45:00+0200,,11374.3890765,,
2018-06-12T03:00:00Z,2018-06-12T05:00:00+0200,,11374.3890765,,
2018-06-12T03:15:00Z,2018-06-12T05:15:00+0200,,11374.3890765,,
2018-06-12T03:30:00Z,2018-06-12T05:30:00+0200,,11374.4007952,,
2018-06-12T03:45:00Z,2018-06-12T05:45:00+0200,,11374.412514,,
2018-06-12T04:00:00Z,2018-06-12T06:00:00+0200,,11374.4398577,,
2018-06-12T04:15:00Z,2018-06-12T06:15:00+0200,,11374.459389,,
2018-06-12T04:30:00Z,2018-06-12T06:30:00+0200,,11374.4964983,,
2018-06-12T04:45:00Z,2018-06-12T06:45:00+0200,,11374.5414202,,
2018-06-12T05:00:00Z,2018-06-12T07:00:00+0200,,11374.5804827,,
2018-06-12T05:15:00Z,2018-06-12T07:15:00+0200,,11374.6566546,,
2018-06-12T05:30:00Z,2018-06-12T07:30:00+0200,,11374.7328265,,
2018-06-12T05:45:00Z,2018-06-12T07:45:00+0200,,11374.7914202,,
2018-06-12T06:00:00Z,2018-06-12T08:00:00+0200,,11374.8617327,,
2018-06-12T06:15:00Z,2018-06-12T08:15:00+0200,,11374.9652483,,
2018-06-12T06:30:00Z,2018-06-12T08:30:00+0200,,11375.1351702,,
2018-06-12T06:45:00Z,2018-06-12T08:45:00+0200,,11375.2953265,,
2018-06-12T07:00:00Z,2018-06-12T09:00:00+0200,,11375.4808733,,
2018-06-12T07:15:00Z,2018-06-12T09:15:00+0200,,11375.8070452,,
2018-06-12T07:30:00Z,2018-06-12T09:30:00+0200,,11376.1214983,,
2018-06-12T07:45:00Z,2018-06-12T09:45:00+0200,,11376.3714983,,
2018-06-12T08:00:00Z,2018-06-12T10:00:00+0200,,11376.7660296,,
2018-06-12T08:15:00Z,2018-06-12T10:15:00+0200,,11377.3304827,,
2018-06-12T08:30:00Z,2018-06-12T10:30:00+0200,,11377.7113421,,
2018-06-12T08:45:00Z,2018-06-12T10:45:00+0200,,11377.9925921,,
2018-06-12T09:00:00Z,2018-06-12T11:00:00+0200,,11378.3324358,,
2018-06-12T09:15:00Z,2018-06-12T11:15:00+0200,,11378.7237119,,
2018-06-12T09:30:00Z,2018-06-12T11:30:00+0200,,11379.1351702,,
2018-06-12T09:45:00Z,2018-06-12T11:45:00+0200,,11379.615639,,
2018-06-12T10:00:00Z,2018-06-12T12:00:00+0200,,11380.2797015,,
2018-06-12T10:15:00Z,2018-06-12T12:15:00+0200,,11381.0199358,,
2018-06-12T10:30:00Z,2018-06-12T12:30:00+0200,,11381.8050921,,
2018-06-12T10:45:00Z,2018-06-12T12:45:00+0200,,11382.521889,,
2018-06-12T11:00:00Z,2018-06-12T13:00:00+0200,,11383.271889,,
2018-06-12T11:15:00Z,2018-06-12T13:15:00+0200,,11384.0511858,,
2018-06-12T11:30:00Z,2018-06-12T13:30:00+0200,,11384.615639,,
2018-06-12T11:45:00Z,2018-06-12T13:45:00+0200,,11385.0199358,,
2018-06-12T12:00:00Z,2018-06-12T14:00:00+0200,,11385.3207171,,
2018-06-12T12:15:00Z,2018-06-12T14:15:00+0200,,11385.6722796,,
2018-06-12T12:30:00Z,2018-06-12T14:30:00+0200,,11386.0961077,,
2018-06-12T12:45:00Z,2018-06-12T14:45:00+0200,,11386.5199358,,
2018-06-12T13:00:00Z,2018-06-12T15:00:00+0200,,11386.8910296,,
2018-06-12T13:15:00Z,2018-06-12T15:15:00+0200,,11387.2211077,,
2018-06-12T13:30:00Z,2018-06-12T15:30:00+0200,,11387.5199358,,
2018-06-12T13:45:00Z,2018-06-12T15:45:00+0200,,11387.8851702,,
2018-06-12T14:00:00Z,2018-06-12T16:00:00+0200,,11388.1957171,,
2018-06-12T14:15:00Z,2018-06-12T16:15:00+0200,,11388.4359515,,
2018-06-12T14:30:00Z,2018-06-12T16:30:00+0200,,11388.6859515,,
2018-06-12T14:45:00Z,2018-06-12T16:45:00+0200,,11389.0257952,,
2018-06-12T15:00:00Z,2018-06-12T17:00:00+0200,,11389.3910296,,
2018-06-12T15:15:00Z,2018-06-12T17:15:00+0200,,11389.5863421,,
2018-06-12T15:30:00Z,2018-06-12T17:30:00+0200,,11389.6859515,,
2018-06-12T15:45:00Z,2018-06-12T17:45:00+0200,,11389.7660296,,
2018-06-12T16:00:00Z,2018-06-12T18:00:00+0200,,11389.8226702,,
2018-06-12T16:15:00Z,2018-06-12T18:15:00+0200,,11389.8949358,,
2018-06-12T16:30:00Z,2018-06-12T18:30:00+0200,,11390.006264,,
2018-06-12T16:45:00Z,2018-06-12T18:45:00+0200,,11390.1351702,,
2018-06-12T17:00:00Z,2018-06-12T19:00:00+0200,,11390.1898577,,
2018-06-12T17:15:00Z,2018-06-12T19:15:00+0200,,11390.2328265,,
2018-06-12T17:30:00Z,2018-06-12T19:30:00+0200,,11390.2523577,,
2018-06-12T17:45:00Z,2018-06-12T19:45:00+0200,,11390.2523577,,
2018-06-12T18:00:00Z,2018-06-12T20:00:00+0200,,11390.2523577,,
2018-06-12T18:15:00Z,2018-06-12T20:15:00+0200,,11390.2523577,,
2018-06-12T18:30:00Z,2018-06-12T20:30:00+0200,,11390.2523577,,
2018-06-12T18:45:00Z,2018-06-12T20:45:00+0200,,11390.2523577,,
2018-06-12T19:00:00Z,2018-06-12T21:00:00+0200,,11390.2523577,,
2018-06-12T19:15:00Z,2018-06-12T21:15:00+0200,,11390.2523577,,
2018-06-12T19:30:00Z,2018-06-12T21:30:00+0200,,11390.2523577,,
2018-06-12T19:45:00Z,2018-06-12T21:45:00+0200,,11390.2523577,,
2018-06-12T20:00:00Z,2018-06-12T22:00:00+0200,,11390.2523577,,
2018-06-12T20:15:00Z,2018-06-12T22:15:00+0200,,11390.2523577,,
2018-06-12T20:30:00Z,2018-06-12T22:30:00+0200,,11390.2523577,,
2018-06-12T20:45:00Z,2018-06-12T22:45:00+0200,,11390.2523577,,
2018-06-12T21:00:00Z,2018-06-12T23:00:00+0200,,11390.2523577,,
2018-06-12T21:15:00Z,2018-06-12T23:15:00+0200,,11390.2523577,,
2018-06-12T21:30:00Z,2018-06-12T23:30:00+0200,,11390.2523577,,
2018-06-12T21:45:00Z,2018-06-12T23:45:00+0200,,11390.2523577,,
2018-06-12T22:00:00Z,2018-06-13T00:00:00+0200,,11390.2523577,,
2018-06-12T22:15:00Z,2018-06-13T00:15:00+0200,,11390.2523577,,
2018-06-12T22:30:00Z,2018-06-13T00:30:00+0200,,11390.2523577,,
2018-06-12T22:45:00Z,2018-06-13T00:45:00+0200,,11390.2523577,,
2018-06-12T23:00:00Z,2018-06-13T01:00:00+0200,,11390.2523577,,
2018-06-12T23:15:00Z,2018-06-13T01:15:00+0200,,11390.2523577,,
2018-06-12T23:30:00Z,2018-06-13T01:30:00+0200,,11390.2523577,,
2018-06-12T23:45:00Z,2018-06-13T01:45:00+0200,,11390.2523577,,
2018-06-13T00:00:00Z,2018-06-13T02:00:00+0200,,11390.2523577,,
2018-06-13T00:15:00Z,2018-06-13T02:15:00+0200,,11390.2523577,,
2018-06-13T00:30:00Z,2018-06-13T02:30:00+0200,,11390.2523577,,
2018-06-13T00:45:00Z,2018-06-13T02:45:00+0200,,11390.2523577,,
2018-06-13T01:00:00Z,2018-06-13T03:00:00+0200,,11390.2523577,,
2018-06-13T01:15:00Z,2018-06-13T03:15:00+0200,,11390.2523577,,
2018-06-13T01:30:00Z,2018-06-13T03:30:00+0200,,11390.2523577,,
2018-06-13T01:45:00Z,2018-06-13T03:45:00+0200,,11390.2523577,,
2018-06-13T02:00:00Z,2018-06-13T04:00:00+0200,,11390.2523577,,
2018-06-13T02:15:00Z,2018-06-13T04:15:00+0200,,11390.2523577,,
2018-06-13T02:30:00Z,2018-06-13T04:30:00+0200,,11390.2523577,,
2018-06-13T02:45:00Z,2018-06-13T04:45:00+0200,,11390.2523577,,
2018-06-13T03:00:00Z,2018-06-13T05:00:00+0200,,11390.2523577,,
2018-06-13T03:15:00Z,2018-06-13T05:15:00+0200,,11390.2523577,,
2018-06-13T03:30:00Z,2018-06-13T05:30:00+0200,,11390.2523577,,
2018-06-13T03:45:00Z,2018-06-13T05:45:00+0200,,11390.2523577,,
2018-06-13T04:00:00Z,2018-06-13T06:00:00+0200,,11390.2523577,,
2018-06-13T04:15:00Z,2018-06-13T06:15:00+0200,,11390.2601702,,
2018-06-13T04:30:00Z,2018-06-13T06:30:00+0200,,11390.2601702,,
2018-06-13T04:45:00Z,2018-06-13T06:45:00+0200,,11390.2757952,,
2018-06-13T05:00:00Z,2018-06-13T07:00:00+0200,,11390.2914202,,
2018-06-13T05:15:00Z,2018-06-13T07:15:00+0200,,11390.3109515,,
2018-06-13T05:30:00Z,2018-06-13T07:30:00+0200,,11390.3226702,,
2018-06-13T05:45:00Z,2018-06-13T07:45:00+0200,,11390.350014,,
2018-06-13T06:00:00Z,2018-06-13T08:00:00+0200,,11390.381264,,
2018-06-13T06:15:00Z,2018-06-13T08:15:00+0200,,11390.4164202,,
2018-06-13T06:30:00Z,2018-06-13T08:30:00+0200,,11390.4515765,,
2018-06-13T06:45:00Z,2018-06-13T08:45:00+0200,,11390.490639,,
2018-06-13T07:00:00Z,2018-06-13T09:00:00+0200,,11390.5101702,,
2018-06-13T07:15:00Z,2018-06-13T09:15:00+0200,,11390.5297015,,
2018-06-13T07:30:00Z,2018-06-13T09:30:00+0200,,11390.5609515,,
2018-06-13T07:45:00Z,2018-06-13T09:45:00+0200,,11390.5961077,,
2018-06-13T08:00:00Z,2018-06-13T10:00:00+0200,,11390.6390765,,
2018-06-13T08:15:00Z,2018-06-13T10:15:00+0200,,11390.6820452,,
2018-06-13T08:30:00Z,2018-06-13T10:30:00+0200,,11390.709389,,
2018-06-13T08:45:00Z,2018-06-13T10:45:00+0200,,11390.7601702,,
2018-06-13T09:00:00Z,2018-06-13T11:00:00+0200,,11390.8246233,,
2018-06-13T09:15:00Z,2018-06-13T11:15:00+0200,,11390.9007952,,
2018-06-13T09:30:00Z,2018-06-13T11:30:00+0200,,11390.9711077,,
2018-06-13T09:45:00Z,2018-06-13T11:45:00+0200,,11391.0414202,,
2018-06-13T10:00:00Z,2018-06-13T12:00:00+0200,,11391.1761858,,
2018-06-13T10:15:00Z,2018-06-13T12:15:00+0200,,11391.3265765,,
2018-06-13T10:30:00Z,2018-06-13T12:30:00+0200,,11391.4261858,,
2018-06-13T10:45:00Z,2018-06-13T12:45:00+0200,,11391.490639,,
2018-06-13T11:00:00Z,2018-06-13T13:00:00+0200,,11391.6117327,,
2018-06-13T11:15:00Z,2018-06-13T13:15:00+0200,,11391.7464983,,
2018-06-13T11:30:00Z,2018-06-13T13:30:00+0200,,11391.8461077,,
2018-06-13T11:45:00Z,2018-06-13T13:45:00+0200,,11392.0023577,,
2018-06-13T12:00:00Z,2018-06-13T14:00:00+0200,,11392.0804827,,
2018-06-13T12:15:00Z,2018-06-13T14:15:00+0200,,11392.1507952,,
2018-06-13T12:30:00Z,2018-06-13T14:30:00+0200,,11392.1957171,,
2018-06-13T12:45:00Z,2018-06-13T14:45:00+0200,,11392.240639,,
2018-06-13T13:00:00Z,2018-06-13T15:00:00+0200,,11392.3304827,,
2018-06-13T13:15:00Z,2018-06-13T15:15:00+0200,,11392.4359515,,
2018-06-13T13:30:00Z,2018-06-13T15:30:00+0200,,11392.5101702,,
2018-06-13T13:45:00Z,2018-06-13T15:45:00+0200,,11392.5863421,,
2018-06-13T14:00:00Z,2018-06-13T16:00:00+0200,,11392.6195452,,
2018-06-13T14:15:00Z,2018-06-13T16:15:00+0200,,11392.6507952,,
2018-06-13T14:30:00Z,2018-06-13T16:30:00+0200,,11392.6859515,,
2018-06-13T14:45:00Z,2018-06-13T16:45:00+0200,,11392.7455218,,
2018-06-13T15:00:00Z,2018-06-13T17:00:00+0200,,11392.8109515,,
2018-06-13T15:15:00Z,2018-06-13T17:15:00+0200,,11392.8851702,,
2018-06-13T15:30:00Z,2018-06-13T17:30:00+0200,,11393.0160296,,
2018-06-13T15:45:00Z,2018-06-13T17:45:00+0200,,11393.131264,,
2018-06-13T16:00:00Z,2018-06-13T18:00:00+0200,,11393.2211077,,
2018-06-13T16:15:00Z,2018-06-13T18:15:00+0200,,11393.2797015,,
2018-06-13T16:30:00Z,2018-06-13T18:30:00+0200,,11393.3226702,,
2018-06-13T16:45:00Z,2018-06-13T18:45:00+0200,,11393.3617327,,
2018-06-13T17:00:00Z,2018-06-13T19:00:00+0200,,11393.412514,,
2018-06-13T17:15:00Z,2018-06-13T19:15:00+0200,,11393.4515765,,
2018-06-13T17:30:00Z,2018-06-13T19:30:00+0200,,11393.4828265,,
2018-06-13T17:45:00Z,2018-06-13T19:45:00+0200,,11393.521889,,
2018-06-13T18:00:00Z,2018-06-13T20:00:00+0200,,11393.5726702,,
2018-06-13T18:15:00Z,2018-06-13T20:15:00+0200,,11393.600014,,
2018-06-13T18:30:00Z,2018-06-13T20:30:00+0200,,11393.6117327,,
2018-06-13T18:45:00Z,2018-06-13T20:45:00+0200,,11393.6195452,,
2018-06-13T19:00:00Z,2018-06-13T21:00:00+0200,,11393.6195452,,
2018-06-13T19:15:00Z,2018-06-13T21:15:00+0200,,11393.6195452,,
2018-06-13T19:30:00Z,2018-06-13T21:30:00+0200,,11393.6195452,,
2018-06-13T19:45:00Z,2018-06-13T21:45:00+0200,,11393.6195452,,
2018-06-13T20:00:00Z,2018-06-13T22:00:00+0200,,11393.6195452,,
2018-06-13T20:15:00Z,2018-06-13T22:15:00+0200,,11393.6195452,,
2018-06-13T20:30:00Z,2018-06-13T22:30:00+0200,,11393.6195452,,
2018-06-13T20:45:00Z,2018-06-13T22:45:00+0200,,11393.6195452,,
2018-06-13T21:00:00Z,2018-06-13T23:00:00+0200,,11393.6195452,,
2018-06-13T21:15:00Z,2018-06-13T23:15:00+0200,,11393.6195452,,
2018-06-13T21:30:00Z,2018-06-13T23:30:00+0200,,11393.6195452,,
2018-06-13T21:45:00Z,2018-06-13T23:45:00+0200,,11393.6195452,,
2018-06-13T22:00:00Z,2018-06-14T00:00:00+0200,,11393.6195452,,
2018-06-13T22:15:00Z,2018-06-14T00:15:00+0200,,11393.6195452,,
2018-06-13T22:30:00Z,2018-06-14T00:30:00+0200,,11393.6195452,,
2018-06-13T22:45:00Z,2018-06-14T00:45:00+0200,,11393.6195452,,
2018-06-13T23:00:00Z,2018-06-14T01:00:00+0200,,11393.6195452,,
2018-06-13T23:15:00Z,2018-06-14T01:15:00+0200,,11393.6195452,,
2018-06-13T23:30:00Z,2018-06-14T01:30:00+0200,,11393.6195452,,
2018-06-13T23:45:00Z,2018-06-14T01:45:00+0200,,11393.6195452,,
2018-06-14T00:00:00Z,2018-06-14T02:00:00+0200,,11393.6195452,,
2018-06-14T00:15:00Z,2018-06-14T02:15:00+0200,,11393.6195452,,
2018-06-14T00:30:00Z,2018-06-14T02:30:00+0200,,11393.6195452,,
2018-06-14T00:45:00Z,2018-06-14T02:45:00+0200,,11393.6195452,,
2018-06-14T01:00:00Z,2018-06-14T03:00:00+0200,,11393.6195452,,
2018-06-14T01:15:00Z,2018-06-14T03:15:00+0200,,11393.6195452,,
2018-06-14T01:30:00Z,2018-06-14T03:30:00+0200,,11393.6195452,,
2018-06-14T01:45:00Z,2018-06-14T03:45:00+0200,,11393.6195452,,
2018-06-14T02:00:00Z,2018-06-14T04:00:00+0200,,11393.6195452,,
2018-06-14T02:15:00Z,2018-06-14T04:15:00+0200,,11393.6195452,,
2018-06-14T02:30:00Z,2018-06-14T04:30:00+0200,,11393.6195452,,
2018-06-14T02:45:00Z,2018-06-14T04:45:00+0200,,11393.6195452,,
2018-06-14T03:00:00Z,2018-06-14T05:00:00+0200,,11393.6195452,,
2018-06-14T03:15:00Z,2018-06-14T05:15:00+0200,,11393.6195452,,
2018-06-14T03:30:00Z,2018-06-14T05:30:00+0200,,11393.631264,,
2018-06-14T03:45:00Z,2018-06-14T05:45:00+0200,,11393.6390765,,
2018-06-14T04:00:00Z,2018-06-14T06:00:00+0200,,11393.6703265,,
2018-06-14T04:15:00Z,2018-06-14T06:15:00+0200,,11393.7269671,,
2018-06-14T04:30:00Z,2018-06-14T06:30:00+0200,,11393.8168108,,
2018-06-14T04:45:00Z,2018-06-14T06:45:00+0200,,11393.9359515,,
2018-06-14T05:00:00Z,2018-06-14T07:00:00+0200,,11394.1019671,,
2018-06-14T05:15:00Z,2018-06-14T07:15:00+0200,,11394.3597796,,
2018-06-14T05:30:00Z,2018-06-14T07:30:00+0200,,11394.6605608,,
2018-06-14T05:45:00Z,2018-06-14T07:45:00+0200,,11395.0199358,,
2018-06-14T06:00:00Z,2018-06-14T08:00:00+0200,,11395.4261858,,
2018-06-14T06:15:00Z,2018-06-14T08:15:00+0200,,11395.8851702,,
2018-06-14T06:30:00Z,2018-06-14T08:30:00+0200,,11396.3851702,,
2018-06-14T06:45:00Z,2018-06-14T08:45:00+0200,,11396.9359515,,
2018-06-14T07:00:00Z,2018-06-14T09:00:00+0200,,11397.5257952,,
2018-06-14T07:15:00Z,2018-06-14T09:15:00+0200,,11398.1703265,,
2018-06-14T07:30:00Z,2018-06-14T09:30:00+0200,,11398.7464983,,
2018-06-14T07:45:00Z,2018-06-14T09:45:00+0200,,11399.3461077,,
